SaleID,price
200357,1584.3111158348302
200358,3025.9991225214612
200359,8268.34603021609
200360,15941.270734755766
200361,1734.4769924573586
200362,2226.823773132235
200363,1634.2149784732683
200364,6338.008606432958
200365,8921.377698337668
200366,836.4946874436781
200367,7122.722437992062
200368,6589.190240849144
200369,5518.898471953304
200370,941.5309404759422
200371,11110.631897220526
200372,1392.8122856692435
200373,1120.1416520838657
200374,990.194607450881
200375,1209.9088195695558
200376,2585.6411877204564
200377,1991.825786120146
200378,1479.0755018104028
200379,1662.807748187565
200380,837.4469074604027
200381,3549.056772515619
200382,33572.92195359728
200383,1974.785218124597
200384,2548.0435499611476
200385,887.417614115094
200386,1245.2143909034403
200387,3782.1014421681225
200388,7823.802938523851
200389,7609.895262028414
200390,339.795851469903
200391,3995.6177153243048
200392,1213.7009939691593
200393,2806.5800506313017
200394,3763.6007229441348
200395,-101.51833879637766
200396,3239.4924816007006
200397,1102.0483428987902
200398,2219.7849072783306
200399,796.0964075770446
200400,2037.3819678076916
200401,5060.1933968819685
200402,1600.9862078107374
200403,3324.4061387869006
200404,634.5266403804449
200405,647.234517589395
200406,2615.779641509809
200407,1518.6191839669511
200408,6933.754020789717
200409,12905.892960885927
200410,10410.214930536982
200411,1485.3751692592482
200412,19113.441653870934
200413,11120.520159571044
200414,4596.721946102934
200415,9087.4720843289
200416,8187.546410736678
200417,1855.4425246990177
200418,1095.2623055698366
200419,18428.49519880079
200420,19084.05492955011
200421,1490.575212034055
200422,1444.504761930781
200423,1120.7627197445586
200424,51379.8281906527
200425,8762.475488523034
200426,3623.96014441063
200427,18332.14275168145
200428,1672.2105210884638
200429,5276.841800632267
200430,3290.7432685403473
200431,2645.4130726484373
200432,4232.386462001887
200433,16002.097752671654
200434,602.5571289582857
200435,5389.546701306951
200436,10398.475598768224
200437,806.5506455377459
200438,226.5543896096234
200439,1208.0383050581233
200440,1425.1485288335043
200441,1025.1584189833256
200442,1397.0350263810278
200443,6186.811925158359
200444,1356.4546653813416
200445,2937.7853588442276
200446,3951.607213870702
200447,6982.218661477242
200448,14147.279054627896
200449,1117.6623057967358
200450,3131.280075691704
200451,1116.034889884806
200452,2813.8404762670734
200453,3373.6919014612113
200454,1805.9784384740256
200455,8643.32567665416
200456,1253.9030925530435
200457,1232.441244141512
200458,643.555376089912
200459,4776.207355700248
200460,3062.920498267391
200461,3820.7037490234657
200462,6378.0892114453945
200463,8660.069510861416
200464,1365.2347705697057
200465,8466.999125421895
200466,2107.6390311781315
200467,2868.1151791520524
200468,2317.6031908211307
200469,276.19945962129964
200470,9402.727552177304
200471,440.4684893097249
200472,8187.27173603667
200473,51499.0794402897
200474,1561.5174898473656
200475,3665.3306699644213
200476,12668.46454664944
200477,5217.386778660344
200478,5114.388501092273
200479,1202.0014778176806
200480,6256.742322859085
200481,1713.4355204519745
200482,1319.3534359558466
200483,2618.1093799223922
200484,2159.100224266872
200485,4957.000562611078
200486,5143.296972037425
200487,9299.788246217377
200488,1061.4211497087558
200489,5558.165589290974
200490,8629.709521816007
200491,8571.866966211135
200492,18387.500013778357
200493,88.49648877374813
200494,2593.263096331199
200495,5634.208444176059
200496,423.0007177966751
200497,443.4373127431803
200498,17561.461603508804
200499,676.0802027241467
200500,5617.77522715936
200501,3933.2087663904367
200502,1904.2812688852664
200503,625.3490158361541
200504,2709.6811349277777
200505,6077.156605183035
200506,167.1483112168234
200507,3568.202643933555
200508,2242.992324749607
200509,1506.8760789088815
200510,8075.622541177166
200511,9656.598049820474
200512,25753.58717462669
200513,14606.068999555186
200514,12553.521329797459
200515,670.4042355025409
200516,22473.837012733868
200517,9147.55741261342
200518,2361.3394073503273
200519,14510.588075833251
200520,1677.7973094660301
200521,23895.396996108233
200522,151.92764682017634
200523,4263.2573452590705
200524,8971.367120082909
200525,467.510168736197
200526,286.1273193998326
200527,5919.372840270402
200528,3413.2362503242366
200529,668.9172124766824
200530,7577.518577379038
200531,15241.919296809534
200532,1788.7442099348355
200533,19492.89308956219
200534,1234.383542855635
200535,369.758709503105
200536,1040.939200313807
200537,904.6830933437059
200538,4159.473338666673
200539,6700.194476440456
200540,2586.56180876112
200541,2563.8285619650883
200542,2717.4731800625013
200543,4724.510250193887
200544,526.5767110768397
200545,3590.9421753975726
200546,7128.851004241847
200547,4253.562394664481
200548,3799.472976912316
200549,13782.766689822653
200550,12610.083002663174
200551,408.7401772081042
200552,11976.756529075656
200553,212.92805982012447
200554,11965.857987366591
200555,2683.083689104189
200556,4001.393357249972
200557,12486.499491985847
200558,6338.018953750121
200559,1332.3788674571902
200560,2622.2172219960294
200561,4381.781493490741
200562,20023.85858743707
200563,5541.755035166909
200564,9500.441367173968
200565,25969.908754601267
200566,8958.707210896904
200567,2108.5744055787877
200568,8247.079186680485
200569,274.82189778746834
200570,1826.7751467264713
200571,3939.938619956304
200572,10951.125268379039
200573,16454.55975494575
200574,922.2910328812145
200575,1233.8726843917104
200576,930.9833483463105
200577,797.3482988587798
200578,20940.69261583669
200579,240.31917315016676
200580,5641.64088061194
200581,1615.5324252680603
200582,6346.980619588297
200583,993.8009811703354
200584,17566.659587564136
200585,8299.201497218888
200586,4707.193868261431
200587,1480.4810880579892
200588,3896.1566399865287
200589,2433.65656726106
200590,210.88144624102694
200591,9511.042072457345
200592,4056.163270477424
200593,10229.777124618231
200594,8876.887233039532
200595,662.8594780762194
200596,4457.540333294877
200597,22820.375223386807
200598,11183.56652264926
200599,3801.1978705904617
200600,6953.34519532071
200601,8731.298938729498
200602,10048.542704162071
200603,26317.308393383064
200604,11026.609793746718
200605,1360.6247793748203
200606,4037.090017899983
200607,7401.547115357573
200608,9052.71872964943
200609,846.704395953785
200610,7694.527545674118
200611,14104.66347581599
200612,9379.815173168514
200613,965.9446411074416
200614,636.9972630299203
200615,820.5866711889296
200616,2721.7783125991837
200617,1954.0122417996708
200618,4877.531407280514
200619,285.2750452037767
200620,2402.450799442853
200621,10592.772089464077
200622,4874.774393176425
200623,18785.37846882977
200624,1205.4569048583644
200625,948.2499736502477
200626,2520.5230500931884
200627,7072.015424626606
200628,6639.35767844979
200629,7646.308995648925
200630,2223.96097450071
200631,12706.499696622814
200632,1492.6067648405688
200633,4528.681111021704
200634,1926.6759251431076
200635,4906.559209286608
200636,17667.472984871027
200637,17177.830419046844
200638,1507.269467803394
200639,1829.940865068092
200640,1236.2632700770077
200641,2628.1607489520884
200642,924.3977060764216
200643,6595.744559337149
200644,22473.938146060653
200645,2804.8646758538584
200646,7178.665109655744
200647,9825.016595036148
200648,129.28693200249313
200649,6297.216846392888
200650,5958.842114647374
200651,5340.942372381132
200652,508.96674478918607
200653,6373.932425566031
200654,2965.525809976062
200655,14220.971782248655
200656,1711.374225025384
200657,4961.598389177461
200658,7843.0716412925985
200659,3258.360627960271
200660,6634.551189494866
200661,8876.588949841911
200662,2169.4205244562854
200663,1563.9016787330702
200664,1858.9061440407263
200665,5607.649020220684
200666,1794.3989015031311
200667,12918.062491172353
200668,20723.535026639067
200669,1414.7490808011435
200670,8317.273335215534
200671,1272.3862313434965
200672,1384.2665900367485
200673,13698.485824105961
200674,5383.919774375177
200675,6019.032344164256
200676,5528.2126863134745
200677,9177.688731665427
200678,2022.9177133969165
200679,1943.4840805400156
200680,6545.159423006049
200681,3076.1790069646986
200682,2941.945267231157
200683,1.4605992739632327
200684,347.7511076586037
200685,1188.469664952584
200686,3076.9718414344866
200687,3162.4842789746654
200688,804.0724599790665
200689,11037.602347874035
200690,1658.3570164411594
200691,2912.146666321797
200692,3677.8460337547167
200693,6686.168239675682
200694,293.0638004099292
200695,342.28636677872396
200696,6418.237355858109
200697,3647.8300105045355
200698,28793.234464236106
200699,582.7428085271158
200700,1750.8476231655543
200701,6798.865264985234
200702,782.1852028011865
200703,7228.540483406188
200704,630.8762644921308
200705,1127.6295693887
200706,4123.516790924717
200707,1892.1693041362305
200708,724.8174756198607
200709,2314.014013136104
200710,597.4508999857737
200711,5233.625337305181
200712,12485.395312212739
200713,10777.62592277968
200714,1928.742812244576
200715,34077.09944275472
200716,1594.8472371837138
200717,1414.7780226038806
200718,5498.564289816202
200719,3796.697901935511
200720,2783.4454192770886
200721,1893.202393480215
200722,2381.74449069751
200723,4045.5953647140645
200724,857.8690882230975
200725,3257.6142269338397
200726,290.23273847281314
200727,300.0893910085789
200728,3755.153370044717
200729,4249.023369521382
200730,1762.055244932762
200731,4818.978129260204
200732,897.0367340400381
200733,6516.972382261827
200734,2362.694576560927
200735,938.9916316129236
200736,15769.698849271033
200737,8558.85772924743
200738,1717.9176192289858
200739,462.580841803711
200740,6511.805048945875
200741,2509.7489132523006
200742,7259.238021317489
200743,7025.950976133524
200744,2596.2872037946845
200745,4110.687184950938
200746,1119.213891466666
200747,1193.4554584006642
200748,38156.13763006298
200749,762.1325447733163
200750,12678.54417497948
200751,6179.8603742076
200752,2897.92082321398
200753,4677.098350795586
200754,2628.812184829283
200755,2965.065374609333
200756,4759.994355693825
200757,3507.481666722413
200758,1978.527490795756
200759,1015.3096987903255
200760,17278.852712711698
200761,4646.348771002029
200762,2980.432591425696
200763,2616.1093848809815
200764,804.3530507319513
200765,13949.214183898486
200766,1233.4650216355167
200767,1031.1829584847242
200768,1102.3760242575468
200769,14720.81152982435
200770,331.9671278717392
200771,4559.665468215786
200772,2162.912550888341
200773,4908.777269124163
200774,13559.560518060807
200775,2680.6820748809914
200776,2736.7888994282357
200777,3732.5523743616363
200778,1886.7260317008233
200779,3668.6580174174096
200780,833.6404531253294
200781,4813.234093374472
200782,607.2822383996847
200783,41624.797574906246
200784,1301.375535060873
200785,1687.5848637957838
200786,5180.1553505161655
200787,3719.9397607061537
200788,9631.76095569244
200789,765.872223550759
200790,3127.013995158139
200791,4808.347156177285
200792,3065.850225172054
200793,5533.446554606111
200794,25884.901822355976
200795,3741.7713239434306
200796,204.9803776170583
200797,4548.077077045136
200798,4728.595761135079
200799,20661.74034950077
200800,1887.3316988173615
200801,423.9184901256415
200802,181.05513148928497
200803,2631.418453459285
200804,3774.0888734354617
200805,7839.782004211265
200806,5409.693100811261
200807,541.8595498640259
200808,3024.0640236306
200809,2097.4448914267946
200810,2827.223326421771
200811,856.9703692371131
200812,4324.188764268203
200813,21658.317533345704
200814,1122.0551331008437
200815,1402.1194509704837
200816,11258.579395074714
200817,1199.3490378954048
200818,6581.973693620346
200819,5899.7841225324
200820,792.6376907023964
200821,4927.849372157705
200822,7119.416502363094
200823,3763.2440946523384
200824,712.9132398873375
200825,12992.203123040053
200826,1907.7812286485282
200827,2963.971980769544
200828,11520.563441907943
200829,12252.912219588206
200830,7383.4349212335
200831,4275.568575419758
200832,5988.7518083032755
200833,1247.6046722720614
200834,1728.8574947112434
200835,1721.8270964324824
200836,2000.5753251675212
200837,3558.8184072478343
200838,1371.7229359226076
200839,5291.205015576887
200840,3769.881268199
200841,6597.2707069299595
200842,3314.6533013849726
200843,3884.6346732547663
200844,7900.584370492494
200845,593.5582125760186
200846,5599.228034732432
200847,3301.3928116893503
200848,880.6989014296935
200849,13640.463722207554
200850,976.9261574908426
200851,9085.813650923348
200852,1377.2272378392236
200853,6679.184043156141
200854,13828.331871739145
200855,3775.3270538687307
200856,3527.7087842769006
200857,892.8717524308842
200858,18243.023071043404
200859,2259.96563387268
200860,7413.378964908577
200861,1737.0395488803492
200862,13323.92385330533
200863,2763.1008395873578
200864,919.0629600719906
200865,27326.606896735175
200866,7520.907835357687
200867,4610.368958383944
200868,2563.2351870319694
200869,885.5603418232312
200870,12637.817463126867
200871,2142.4692504766854
200872,10761.562404556234
200873,710.7856958747136
200874,1885.539190705575
200875,3366.6880776543703
200876,5229.628719605283
200877,3150.154654903924
200878,8773.961283791068
200879,523.3443723358783
200880,282.57738419077816
200881,419.0001421409935
200882,7957.698855576109
200883,7350.412749218625
200884,1367.9549342200726
200885,2302.162263608711
200886,7119.652712189776
200887,1407.4544627717828
200888,1262.7868648325737
200889,2783.196955624142
200890,1475.4943630094103
200891,897.5394152783317
200892,7310.692035619768
200893,1416.6098194204274
200894,843.315420655603
200895,6390.480429444924
200896,4440.160690239775
200897,1889.7695394844286
200898,13823.147255728602
200899,4291.109977708409
200900,7342.996058795299
200901,4015.3340631171222
200902,18390.784996473434
200903,351.8859473970115
200904,1308.892603595918
200905,2041.3337124840555
200906,10001.027692211046
200907,1212.0204309612072
200908,626.6617019197876
200909,219.63999535759456
200910,1738.487303336672
200911,864.2463126774669
200912,4018.0043573062453
200913,5594.067066320031
200914,4903.7964762697775
200915,3486.1138131040866
200916,1547.137130123744
200917,14838.468324419744
200918,816.8431259291688
200919,3805.8659464285474
200920,1171.5393940734725
200921,5548.023285137583
200922,655.1572742740987
200923,14678.493310224796
200924,1275.0062774005567
200925,8300.808750769473
200926,558.2588721773172
200927,307.68084199975726
200928,5088.384874193125
200929,823.7499261653709
200930,13365.605171367963
200931,2172.361897587597
200932,932.9051865631216
200933,18535.247623705633
200934,6787.060129495592
200935,2253.701425393151
200936,8742.93032368215
200937,28991.205922789704
200938,13173.439915690398
200939,4213.057982107897
200940,2716.315700484944
200941,431.5864236313722
200942,863.7001643001825
200943,1780.6340095896621
200944,19310.573215507164
200945,1679.3446048637684
200946,1321.156009964804
200947,836.3249661628502
200948,7098.664144294658
200949,17628.2558717901
200950,5211.398787310052
200951,7488.356650468467
200952,12512.099806833457
200953,2083.3714956778113
200954,1328.585200863346
200955,19312.41899466757
200956,4730.415667074112
200957,2777.1689690110006
200958,1311.2918361397503
200959,1024.8145645111235
200960,3743.2024545090035
200961,5501.976737755205
200962,8499.632397341335
200963,1035.8857540992035
200964,2411.3135885657957
200965,5612.079006309068
200966,3036.6907481955463
200967,4234.459068857668
200968,4048.645231548124
200969,3363.0468758791703
200970,13373.608370502126
200971,1373.6162415110457
200972,4263.361268075507
200973,10949.609560724504
200974,17228.721153528822
200975,3580.485238432785
200976,30785.586026329605
200977,12574.760878717949
200978,2244.6947005932043
200979,627.113252287304
200980,10427.610413064704
200981,1998.0725901073977
200982,5844.074028621002
200983,999.2716469159654
200984,629.8015222044041
200985,25504.201087889705
200986,13961.094030423912
200987,1099.244423618548
200988,339.2419564421833
200989,1198.9977420015844
200990,661.5719270629409
200991,1285.3217903656073
200992,3370.5424954574596
200993,362.1654783327956
200994,2809.1884447231005
200995,1472.2804862408816
200996,7202.771006530694
200997,80.43993842495276
200998,1429.4710046268083
200999,8933.408703664614
201000,5241.905344185019
201001,8385.022444840179
201002,17851.455152213173
201003,15714.013186028238
201004,367.480486957004
201005,661.5218321669457
201006,5098.255376236932
201007,1491.648870510361
201008,6552.2428220240145
201009,5016.164515467059
201010,7783.819802152097
201011,12501.564504677177
201012,3831.499001529294
201013,11244.565533112669
201014,2441.3417203201616
201015,6084.512887869786
201016,1426.1044816619146
201017,3025.33372886337
201018,2555.882215884335
201019,12512.36594453204
201020,7064.049831077065
201021,1875.5291509109948
201022,6925.306556958604
201023,30217.14089363628
201024,6144.205259298291
201025,2530.771531461578
201026,5282.42995480868
201027,3713.595273878149
201028,3636.371637912193
201029,1610.4397584738124
201030,6353.815438221862
201031,15063.983870329586
201032,1003.2300150559876
201033,9299.882434931284
201034,180.03371337893725
201035,4532.907087248259
201036,1222.681709123787
201037,1794.751515005577
201038,1319.1126027066666
201039,4369.333427652644
201040,1451.142744262901
201041,372.81860395554065
201042,3316.4901959671897
201043,895.5179398453822
201044,6653.501594543455
201045,3953.6441052464625
201046,2235.7617085988268
201047,808.7034185461249
201048,8409.962808214419
201049,640.5374898209227
201050,6160.609740385638
201051,1379.1786105545073
201052,4230.823110215096
201053,852.7416703744229
201054,2973.4139195632824
201055,3964.501337635797
201056,2807.999575303151
201057,1911.2617489408997
201058,8650.90751220423
201059,9249.981680934883
201060,666.9212448133499
201061,10826.25572314594
201062,3010.0327287349946
201063,23714.27894409212
201064,1818.5542969756284
201065,1684.469882409454
201066,1035.819300281184
201067,15527.395441999428
201068,13187.724391071251
201069,2842.6133267911587
201070,24666.185075185535
201071,570.7982391032601
201072,2367.2867207588665
201073,2349.9887601558135
201074,23170.22157314491
201075,3769.1930457919243
201076,1783.848561926528
201077,6936.231170720434
201078,2183.9569459070008
201079,10267.028983708911
201080,3030.419477203466
201081,18155.47129975509
201082,5154.096367537348
201083,964.4306213506815
201084,864.2143595504001
201085,1368.607807532574
201086,9875.538957235593
201087,1938.2532500169555
201088,6199.229083069615
201089,6741.697409840937
201090,7674.842562971784
201091,486.14706859003275
201092,6991.202827000341
201093,1831.506315408599
201094,5140.8255375387325
201095,2112.9200662214444
201096,3236.74916334305
201097,385.87365448017874
201098,5255.882289015004
201099,483.2284772372136
201100,2041.0980141621524
201101,8058.326745506547
201102,2806.443978735363
201103,4105.349257040281
201104,2853.975939577524
201105,5935.182861030398
201106,718.736884838984
201107,1086.7688470534536
201108,1949.2350774108668
201109,7053.26253974201
201110,2993.7738563445855
201111,4182.3336892945545
201112,10139.656244413938
201113,6942.78638988219
201114,3995.4931490794197
201115,22960.15144629749
201116,847.6499522269457
201117,953.7051237512514
201118,1360.2755119575952
201119,4973.730993345094
201120,3202.399970511652
201121,2637.5627305081666
201122,8491.168989583635
201123,6569.909194014712
201124,12605.962896567748
201125,1439.3708735598232
201126,351.6034086303294
201127,11407.620954208227
201128,6995.651376110926
201129,19932.54252910161
201130,3374.562268097736
201131,2844.293303666197
201132,4778.098723855537
201133,2254.4426316139907
201134,7012.230311826512
201135,2418.331862483832
201136,5744.663005391519
201137,598.5340112671124
201138,765.8423594807412
201139,5461.821073828573
201140,12252.556061214396
201141,565.0861362793607
201142,1806.3205187601075
201143,8664.76158310856
201144,2013.2883526569178
201145,7025.722950922418
201146,3062.8603832576555
201147,3331.930643472262
201148,2383.7666889944257
201149,811.7528728829683
201150,3606.3523129227215
201151,10674.920415361194
201152,1408.919266957954
201153,1949.1497842362007
201154,6691.201563665711
201155,4167.949510359329
201156,1253.2072355669193
201157,883.14449411799
201158,1422.3636800838074
201159,1527.153285492294
201160,671.0526184683745
201161,3031.8737143961025
201162,711.3139224570132
201163,8074.870425141451
201164,1911.2495053052508
201165,1194.284751537679
201166,3031.2954420745727
201167,797.4815134123698
201168,838.3230757372849
201169,1791.970579201046
201170,12508.941447461795
201171,7246.980832489102
201172,13153.758611616337
201173,15172.383830478004
201174,430.76451353143955
201175,1502.938443691488
201176,1899.1746164488663
201177,1832.8878047618884
201178,3660.4758164421023
201179,1027.5153994003026
201180,2057.4781068829843
201181,13835.67638372684
201182,685.2270436859076
201183,3227.7665005174913
201184,2226.839675197073
201185,3648.9665176548324
201186,885.8633705374341
201187,13189.450516958128
201188,3690.5190335494453
201189,33165.527238654264
201190,2161.0555400650046
201191,10569.962282912617
201192,3606.249056676139
201193,1051.0771537338414
201194,426.3544831997787
201195,4026.213274983799
201196,7083.912867065803
201197,7016.8075054577
201198,4773.624197832817
201199,810.324388311143
201200,5015.910433960398
201201,147.01381489158658
201202,20494.571749518193
201203,1333.7722718397454
201204,2626.385721932423
201205,1888.4606141372665
201206,2660.2721343952785
201207,3857.990124410151
201208,10129.983648214526
201209,562.4958683802724
201210,6128.703183850287
201211,223.63299978460768
201212,21343.178320962557
201213,7474.823326916861
201214,23655.090958514887
201215,1383.2091442780527
201216,1487.548610365841
201217,-63.43406862065219
201218,1984.5685796248863
201219,616.8207822389013
201220,3263.5149471299446
201221,3037.247879356746
201222,3298.3731574288586
201223,9767.58833261136
201224,14588.890358928933
201225,4362.8356712134955
201226,1475.2217258439762
201227,3187.4660402895406
201228,1956.2869482932051
201229,13728.78563821105
201230,2549.7313138663358
201231,5057.760884283896
201232,18643.10889918997
201233,4672.916646416468
201234,27472.727830838725
201235,21521.887067787397
201236,3364.1170693617114
201237,14537.333035191155
201238,1248.9418169134672
201239,11106.154640951285
